raga_name|kriti_name|composer_name|Link
bhuvanagandhari|Lalitaambe|Muthiah Bhagavatar|http://www.karnatik.com/c2146.shtml
kaikavashi|Vaacaamagocarame|Tyagaraja|http://www.karnatik.com/c2906.shtml
simhavahini|Nenaruncaraa naapaini|Tyagaraja|http://www.karnatik.com/c2597.shtml
simhavahini|Simhavaahane|Muthiah Bhagavatar|http://www.karnatik.com/c2096.shtml
andhali|Abhimaanamu ledimi|Tyagaraja|http://www.karnatik.com/c1357.shtml
guharanjani|Ikane taalajaalanuraa|Muthiah Bhagavatar|http://www.karnatik.com/c2163.shtml
guharanjani|Navaavarana sampoojye|Muthiah Bhagavatar|http://www.karnatik.com/c2069.shtml
keeravani|Aadidum muruganai|T.N. Baala|http://www.karnatik.com/c1811.shtml
keeravani|Ambaa vaani|Muthiah Bhagavatar|http://www.karnatik.com/c1756.shtml
keeravani|Baala sarasa|Oothukkadu Venkata Kavi|http://www.karnatik.com/c3137.shtml
keeravani|Bhaavaye saadaram|R. Ramachandran Nair|http://www.karnatik.com/c3092.shtml
keeravani|Innamum sandehappadalaamo|Gopalakrishna Bharati|http://www.karnatik.com/c3290.shtml
keeravani|Kaligiyuntegadaa|Tyagaraja|http://www.karnatik.com/c1514.shtml
keeravani|Naa punyamu|Muthiah Bhagavatar|http://www.karnatik.com/c2135.shtml
keeravani|Naaraayanaa|Muthiah Bhagavatar|http://www.karnatik.com/c2012.shtml
keeravani|Nee arul puriya vendum|Papanasam Sivan|http://www.karnatik.com/c1553.shtml
keeravani|Nee caranambujamunu|G. N. Balasubramaniam|http://www.karnatik.com/c3065.shtml
keeravani|Nijamuga raama|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3242.shtml
keeravani|Svaramayaa sugnaalayaa|Muthiah Bhagavatar|http://www.karnatik.com/c1936.shtml
keeravani|Tatva jeevatvam|Sadasiva Brahmendra|http://www.karnatik.com/c2978.shtml
keeravani|Unai nambinen ayyaa|Muthu Thandavar|http://www.karnatik.com/c1464.shtml
keeravani|Vaani varam arul|Kadaloor subramaniam|http://www.karnatik.com/c3285.shtml
keeravani|Varamulosagi|Patnam Subramania Iyer|http://www.karnatik.com/c1737.shtml
keeravani|Velavaa vinai|Koteeswara Iyer|http://www.karnatik.com/c1777.shtml
tivravahini|Sarijesi veduka|Tyagaraja|http://www.karnatik.com/c2816.shtml
nasikabhushani|Maaravairi ramani|Tyagaraja|http://www.karnatik.com/c1235.shtml
nasikabhushani|Tandarul ayyaa|Koteeswara Iyer|http://www.karnatik.com/c1858.shtml
gayakapriya|Naada nilai|Koteeswara Iyer|http://www.karnatik.com/c1769.shtml
kedaragaula|Vrshaangam bhajare|Muthiah Bhagavatar|http://www.karnatik.com/c1932.shtml
nalinakanti|Manavi naalaginca|Tyagaraja|http://www.karnatik.com/c1020.shtml
nalinakanti|Natajana paalini|Tanjavur Sankara Iyer|http://www.karnatik.com/c1131.shtml
nalinakanti|Nee paadame gati|G. N. Balasubramaniam|http://www.karnatik.com/c1137.shtml
nalinakanti|Tillaana (nalinakaanti)|Chowdiah|http://www.karnatik.com/c1213.shtml
dvijavanti|Akhilaandeshwari|Muthuswami Dikshitar|http://www.karnatik.com/c1481.shtml
dvijavanti|Girivara putreem|R. Ramachandran Nair|http://www.karnatik.com/c3099.shtml
dvijavanti|Murugaa murugaa enru|Ashok madhav|http://www.karnatik.com/c2604.shtml
dvijavanti|Parama mangalade|Muthiah Bhagavatar|http://www.karnatik.com/c1740.shtml
kokilavarali|Samukhaana nilva|Tyagaraja|http://www.karnatik.com/c2516.shtml
rishabhapriya|Ghananaya|Koteeswara Iyer|http://www.karnatik.com/c1850.shtml
rishabhapriya|Mahima dakkincukovayya|Tyagaraja|http://www.karnatik.com/c2536.shtml
parai|Aalaava-dennaalo (periya puraana keertanai)|Oothukkadu Venkata Kavi|http://www.karnatik.com/c3139.shtml
parai|Aalaava-dennaalo (periya puraana keertanai)|Oothukkadu Venkata Kavi|http://www.karnatik.com/c3139.shtml
parai|Tanom tanata (tillaanaa)|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3270.shtml
bhimpalas|Kandan karunai|Guhan|http://www.karnatik.com/c1480.shtml
bhimpalas|Kannan madhura idazhai|Papanasam Sivan|http://www.karnatik.com/c2028.shtml
tilang|Bhaja bhaja maanasa|Kamalesha vitthaladaasa|http://www.karnatik.com/c2444.shtml
tilang|Mahaa ganapate|Dayananda Saraswati|http://www.karnatik.com/c2947.shtml
tilang|Prativaaram vaaram|Sadasiva Brahmendra|http://www.karnatik.com/c2976.shtml
tilang|Shaanti nilava vendum|Sethumaadhava rao|http://www.karnatik.com/c3315.shtml
mohanam|Aadinaiye kannaa|Ambujam krishna|http://www.karnatik.com/c3325.shtml
mohanam|Bhuvaneshwariyaa|Muthiah Bhagavatar|http://www.karnatik.com/c1068.shtml
mohanam|Shivam vrshabhaarudham|Muthiah Bhagavatar|http://www.karnatik.com/c1933.shtml
mohanam|Siddhi vinaayakam|Muthiah Bhagavatar|http://www.karnatik.com/c1510.shtml
mohanam|Adugu daati|Bhadrachala Ramadasu|http://www.karnatik.com/c2460.shtml
mohanam|Baalaa gopaala krishna|Narayana Teertha|http://www.karnatik.com/c2430.shtml
mohanam|Bhadrakaali namostute|Muthiah Bhagavatar|http://www.karnatik.com/c2100.shtml
mohanam|Bhavanuta naa|Tyagaraja|http://www.karnatik.com/c1301.shtml
mohanam|Bhuvanatraya sammohanakara|G. N. Balasubramaniam|http://www.karnatik.com/c1206.shtml
mohanam|Ceri yashodaku|Annamacharya|http://www.karnatik.com/c3155.shtml
mohanam|Dayaraanee dayaraanee|Tyagaraja|http://www.karnatik.com/c2254.shtml
mohanam|Elaaguna brova|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c2996.shtml
mohanam|En palli kondeerayyaa|Arunachala Kavi|http://www.karnatik.com/c1474.shtml
mohanam|Enduko baaga teliyadu|Tyagaraja|http://www.karnatik.com/c2289.shtml
mohanam|Evarooraa ninnu vinaa|Tyagaraja|http://www.karnatik.com/c2328.shtml
mohanam|Illai enbaan yaaradaa|Shuddhananda Bharati|http://www.karnatik.com/c1615.shtml
mohanam|Illai illaiyammaa|Oothukkadu Venkata Kavi|http://www.karnatik.com/c2431.shtml
mohanam|Jagadeeshwari|Tiruvarur Ramaswami Pillai|http://www.karnatik.com/c1169.shtml
mohanam|Jayamangalam nitya shubhamangalam|Tyagaraja|http://www.karnatik.com/c2374.shtml
mohanam|Manamohanaa (taana varnam)|Muthiah Bhagavatar|http://www.karnatik.com/c2115.shtml
mohanam|Maruvakadaya mohanaanga|Garbhapurivasa|http://www.karnatik.com/c1149.shtml
mohanam|Maati maatiki|Tyagaraja|http://www.karnatik.com/c2557.shtml
mohanam|Mohana raama|Tyagaraja|http://www.karnatik.com/c1128.shtml
mohanam|Naagalingam|Muthuswami Dikshitar|http://www.karnatik.com/c1503.shtml
mohanam|Nahire nahi shankaa|Sadasiva Brahmendra|http://www.karnatik.com/c1095.shtml
mohanam|Nammammaa shaarade|Kanaka Dasa|http://www.karnatik.com/c1288.shtml
mohanam|Nanu paalimpa|Tyagaraja|http://www.karnatik.com/c1426.shtml
mohanam|Ninnu koriyunnaanuraa (varnam)|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3245.shtml
mohanam|Pazhani appan|Shuddhananda Bharati|http://www.karnatik.com/c1693.shtml
mohanam|Podangatimaiyaa|Annamacharya|http://www.karnatik.com/c1566.shtml
mohanam|Raa raa raajeeva locana|Mysore Vasudevachar|http://www.karnatik.com/c1173.shtml
mohanam|Raadhaa ramana|Venkataramana Bhagavathar|http://www.karnatik.com/c3200.shtml
mohanam|Rakta ganapatim|Muthuswami Dikshitar|http://www.karnatik.com/c1126.shtml
mohanam|Raama ninu nammina|Tyagaraja|http://www.karnatik.com/c2758.shtml
mohanam|Raama raama raama raama|Tyagaraja|http://www.karnatik.com/c2771.shtml
mohanam|Sadaa namostute|R. Ramachandran Nair|http://www.karnatik.com/c3120.shtml
mohanam|Sadaa paalaya|G. N. Balasubramaniam|http://www.karnatik.com/c1209.shtml
mohanam|Sarasijaaksha (varnam)|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c3031.shtml
mohanam|Shree ramaa ramanee|Pallavi Gopala Iyer|http://www.karnatik.com/c1143.shtml
mohanam|Swaagatam krishnaa|Oothukkadu Venkata Kavi|http://www.karnatik.com/c1322.shtml
mohanam|Vaamadevaa|Muthiah Bhagavatar|http://www.karnatik.com/c1899.shtml
mohanam|Vara veenaa (geetam)|Appiah dikshitar|http://www.karnatik.com/c1734.shtml
mohanam|Varadaa varam taa|Padma Veeraraghavan|http://www.karnatik.com/c2986.shtml
mohanam|Varuga varugave|Ambujam krishna|http://www.karnatik.com/c1349.shtml
mohanam|Vedavaakyamani|Tyagaraja|http://www.karnatik.com/c2926.shtml
yamuna|Adi neepai marulu (jaavali)|Dharmapuri Subbarayar|http://www.karnatik.com/c1241.shtml
yamuna|Bhaavayaami gopaalabaalam|Annamacharya|http://www.karnatik.com/c1602.shtml
yamuna|Hari smarane maado|Purandara Dasa|http://www.karnatik.com/c2445.shtml
yamuna|Haridaasulu vedalu|Tyagaraja|http://www.karnatik.com/c2344.shtml
yamuna|Jaya jaya devi|Swathi Thirunal Rama Varma|http://www.karnatik.com/c1368.shtml
yamuna|Krishnaa nee begane baaro|Vyasatirtha|http://www.karnatik.com/c1298.shtml
yamuna|Maitreem bhajata|Dayananda Saraswati|http://www.karnatik.com/c1438.shtml
yamuna|Naaraayana hari|Tyagaraja|http://www.karnatik.com/c2590.shtml
yamuna|O raama nee|Bhadrachala Ramadasu|http://www.karnatik.com/c2487.shtml
yamuna|Omkaareshwara|Muthiah Bhagavatar|http://www.karnatik.com/c2123.shtml
yamuna|Pibare raamarasam|Sadasiva Brahmendra|http://www.karnatik.com/c2975.shtml
yamuna|Saagarundu vedale|Tyagaraja|http://www.karnatik.com/c2796.shtml
yamuna|Tungaa teeraviraajam|Kamalesha vitthaladaasa|http://www.karnatik.com/c1245.shtml
yamuna|Vandeham shaaradaam|Dayananda Saraswati|http://www.karnatik.com/c1707.shtml
yamuna|Vidhi shakraadulaku|Tyagaraja|http://www.karnatik.com/c2932.shtml
hamsa|Devi shreetam|Muthiah Bhagavatar|http://www.karnatik.com/c2080.shtml
hamsa|Edo teriyaamal|Gopalakrishna Bharati|http://www.karnatik.com/c1096.shtml
hamsa|Maanamu ledaa|Tyagaraja|http://www.karnatik.com/c1802.shtml
hamsa|Mutyaala cavikelo|Tyagaraja|http://www.karnatik.com/c3284.shtml
hamsa|Neela vanna kannaa|Padma Veeraraghavan|http://www.karnatik.com/c2983.shtml
hamsa|Tillaanaa (dheem dheem dheem)|Vinjamuri Varadaraaja Aiyangaar|http://www.karnatik.com/c3310.shtml
hamsa|Tillaanaa (udana tatana tara dheem)|Muthiah Bhagavatar|http://www.karnatik.com/c3312.shtml
hamsa|Venkata shaila|Subbaraya Sastri|http://www.karnatik.com/c1105.shtml
shanmukhapriya|Cel pattazhindadu (tiruppugazh)|Arunagirinathar|http://www.karnatik.com/c3319.shtml
shanmukhapriya|Maanasa shaashvata|Muthiah Bhagavatar|http://www.karnatik.com/c1979.shtml
shanmukhapriya|Marivere dikkevarayyaa|Patnam Subramania Iyer|http://www.karnatik.com/c1112.shtml
shanmukhapriya|Nee daya galguno|G. N. Balasubramaniam|http://www.karnatik.com/c3066.shtml
shanmukhapriya|Nee paraakramamu|Tyagaraja|http://www.karnatik.com/c2656.shtml
shanmukhapriya|Omkaara pranava (varnam)|M. Balamuralikrishna|http://www.karnatik.com/c1869.shtml
shanmukhapriya|Paritaapamuleka|G. N. Balasubramaniam|http://www.karnatik.com/c3074.shtml
shanmukhapriya|Paarvati naayakane|Papanasam Sivan|http://www.karnatik.com/c1352.shtml
shanmukhapriya|Sati deviya|Muthiah Bhagavatar|http://www.karnatik.com/c2056.shtml
shanmukhapriya|Sharavana bhava yanum|Papanasam Sivan|http://www.karnatik.com/c1132.shtml
shanmukhapriya|Sukhame sukham|Koteeswara Iyer|http://www.karnatik.com/c1846.shtml
shanmukhapriya|Ten ena inikkum|Ramalinga Adigalar|http://www.karnatik.com/c1060.shtml
shanmukhapriya|Vaddane vaaru|Tyagaraja|http://www.karnatik.com/c2908.shtml
shanmukhapriya|Vallee naayakaa|Muthiah Bhagavatar|http://www.karnatik.com/c2168.shtml
shanmukhapriya|Vandeham vandeham|Ashok madhav|http://www.karnatik.com/c2608.shtml
shanmukhapriya|Varam onru tandarulvaay|Oothukkadu Venkata Kavi|http://www.karnatik.com/c1436.shtml
shanmukhapriya|Vilaiyaada idu neramaa kannaa|R. paarttasaarathy aiyyangaar|http://www.karnatik.com/c1524.shtml
shanmukhapriya|Vilaiyaada idu neramaa murugaa|T.N. Baala|http://www.karnatik.com/c1523.shtml
cakrapradipta|Cakreshi devi|Muthiah Bhagavatar|http://www.karnatik.com/c2044.shtml
ragavardhini|Kalangaade maname|Koteeswara Iyer|http://www.karnatik.com/c1788.shtml
urmika|Kaalaraatri|Muthiah Bhagavatar|http://www.karnatik.com/c2060.shtml
ratnakanti|Shree naatha|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c3034.shtml
dhanyasi|Baala gopaalakrishna|Venkataramana Bhagavathar|http://www.karnatik.com/c3159.shtml
dhanyasi|Baalalocana|Muthiah Bhagavatar|http://www.karnatik.com/c1904.shtml
dhanyasi|Dhyaaname varamaina|Tyagaraja|http://www.karnatik.com/c2263.shtml
dhanyasi|Endu baayaraa|Tyagaraja|http://www.karnatik.com/c2285.shtml
dhanyasi|Ettanai koti inbam|Subramania Bharati|http://www.karnatik.com/c2417.shtml
dhanyasi|Evarunnaaru|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c2999.shtml
dhanyasi|Hari hari raama raama|Bhadrachala Ramadasu|http://www.karnatik.com/c2475.shtml
dhanyasi|Jaanakee naayaka|Tyagaraja|http://www.karnatik.com/c2371.shtml
dhanyasi|Japaa kusuma|Muthiah Bhagavatar|http://www.karnatik.com/c2032.shtml
dhanyasi|Jaya karunaasindho (geetam)|Paidala Gurumurti Sastri|http://www.karnatik.com/c3557.shtml
dhanyasi|Kannulaara kantinipudu|Venkataramana Bhagavathar|http://www.karnatik.com/c3177.shtml
dhanyasi|Kaapaadu gananaatha|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c3006.shtml
dhanyasi|Karuninca raadaa|Venkataramana Bhagavathar|http://www.karnatik.com/c3179.shtml
dhanyasi|Krpai paarayyaa|Koteeswara Iyer|http://www.karnatik.com/c1879.shtml
dhanyasi|Mariyaadai taano|Papanasam Sivan|http://www.karnatik.com/c1535.shtml
dhanyasi|Meenalocana brova|Shyama Shastri|http://www.karnatik.com/c1089.shtml
dhanyasi|Mookaambikaam|R. Ramachandran Nair|http://www.karnatik.com/c3112.shtml
dhanyasi|Nammina vaarini|Bhadrachala Ramadasu|http://www.karnatik.com/c2483.shtml
dhanyasi|Naaraayanamuraa naraka|Venkataramana Bhagavathar|http://www.karnatik.com/c3187.shtml
dhanyasi|Nenarunci nannelukora (varnam)|Tiruvettiyur Tyaagayya|http://www.karnatik.com/c3015.shtml
dhanyasi|Nee cittamu nishcalamu|Tyagaraja|http://www.karnatik.com/c2649.shtml
dhanyasi|Pannudan paniyudan|Shuddhananda Bharati|http://www.karnatik.com/c1687.shtml
dhanyasi|Paavana raama|Bhadrachala Ramadasu|http://www.karnatik.com/c2491.shtml
dhanyasi|Raamaa dayajoodave|Bhadrachala Ramadasu|http://www.karnatik.com/c1158.shtml
dhanyasi|Raama raama shreeraama|Bhadrachala Ramadasu|http://www.karnatik.com/c2497.shtml
dhanyasi|Raamaabhiraama manasu|Tyagaraja|http://www.karnatik.com/c2746.shtml
dhanyasi|Raamakrshna govinda|Bhadrachala Ramadasu|http://www.karnatik.com/c2423.shtml
dhanyasi|Sangeeta gnaanamu|Tyagaraja|http://www.karnatik.com/c2809.shtml
dhanyasi|Shree raama daasa|Tyagaraja|http://www.karnatik.com/c2845.shtml
dhanyasi|Shreerangashaayinam|Margadarsi Sesha Iyengar|http://www.karnatik.com/c1462.shtml
dhanyasi|Shyaamasundaraanga|Tyagaraja|http://www.karnatik.com/c2884.shtml
dhanyasi|Swarnaakarshhana|Muthiah Bhagavatar|http://www.karnatik.com/c2124.shtml
dhanyasi|Taaraka mantramu|Bhadrachala Ramadasu|http://www.karnatik.com/c2509.shtml
dhanyasi|Tillaana (dhanyaasi)|Pallavi Seshayyar|http://www.karnatik.com/c1215.shtml
dhanyasi|Tiruvazhundoor vaazh|Papanasam Sivan|http://www.karnatik.com/c1534.shtml
dhanyasi|Varavenum (varnam)|Koteeswara Iyer|http://www.karnatik.com/c1895.shtml
charukesi|Aadamodi galade|Tyagaraja|http://www.karnatik.com/c1359.shtml
charukesi|Aneeshvaram|Muthiah Bhagavatar|http://www.karnatik.com/c1938.shtml
charukesi|Innam en manam (varnam)|Lalgudi Jayaraman|http://www.karnatik.com/c1868.shtml
charukesi|Innum enna sodanai|Shuddhananda Bharati|http://www.karnatik.com/c1617.shtml
charukesi|Maaye tvam|Muthuswami Dikshitar|http://www.karnatik.com/c1233.shtml
charukesi|Namaami vijayaam|R. Ramachandran Nair|http://www.karnatik.com/c3113.shtml
charukesi|Nee taan appaa|Koteeswara Iyer|http://www.karnatik.com/c1782.shtml
charukesi|Taamadam enduku|Ashok madhav|http://www.karnatik.com/c2602.shtml
karnaranjani|Deena sharanyane|Neela Ramamurthy|http://www.karnatik.com/c2626.shtml
karnaranjani|Om namo naaraayanaa|Ambujam krishna|http://www.karnatik.com/c1460.shtml
karnaranjani|Staanum bhajaamyaham|Muthiah Bhagavatar|http://www.karnatik.com/c1972.shtml
karnaranjani|Vaancatonu|Muthiah Bhagavatar|http://www.karnatik.com/c1561.shtml
janjuti|Appaa un ponnadi|Shuddhananda Bharati|http://www.karnatik.com/c1676.shtml
janjuti|Caranu caranu surendra|Annamacharya|http://www.karnatik.com/c3303.shtml
janjuti|Dharmave jayavemba|Purandara Dasa|http://www.karnatik.com/c1157.shtml
janjuti|Eppovaruvaaro|Gopalakrishna Bharati|http://www.karnatik.com/c1323.shtml
janjuti|Haraharaa mahaadeva|Muthiah Bhagavatar|http://www.karnatik.com/c1992.shtml
janjuti|Kamalanayana vaasudeva|Bhadrachala Ramadasu|http://www.karnatik.com/c2479.shtml
janjuti|Naada vindu kalaadi|Arunagirinathar|http://www.karnatik.com/c1079.shtml
janjuti|Navaneeta cora|Tyagaraja|http://www.karnatik.com/c2594.shtml
janjuti|Neenyaako ninna|Purandara Dasa|http://www.karnatik.com/c1266.shtml
janjuti|Pullaay piravi taravendum|Oothukkadu Venkata Kavi|http://www.karnatik.com/c2514.shtml
janjuti|Raama raama raama raaraa|Tyagaraja|http://www.karnatik.com/c2772.shtml
janjuti|Saaragu meragaadane (jaavali)|Poochi Srinivasa Iyengar|http://www.karnatik.com/c3262.shtml
janjuti|Shri aanjaneya|Muthiah Bhagavatar|http://www.karnatik.com/c2014.shtml
janjuti|Shree cakraraaja|Agastyar|http://www.karnatik.com/c1101.shtml
janjuti|Vinaraadu gadaraa|Venkataramana Bhagavathar|http://www.karnatik.com/c3225.shtml
manjari|Patti viduva|Tyagaraja|http://www.karnatik.com/c2728.shtml
sumanapriya|Shree sharavana|Muthiah Bhagavatar|http://www.karnatik.com/c2165.shtml
navarasa|Durgadevi|Muthiah Bhagavatar|http://www.karnatik.com/c2035.shtml
navarasa|Lambodara|Muthiah Bhagavatar|http://www.karnatik.com/c2125.shtml
navarasa|Naan oru vilayaattu bommayaa|Papanasam Sivan|http://www.karnatik.com/c1027.shtml
navarasa|Navaakshharamanustute|Muthiah Bhagavatar|http://www.karnatik.com/c2070.shtml
navarasa|Nee paadamule|Poochi Srinivasa Iyengar|http://www.karnatik.com/c1140.shtml
navarasa|Ninuvinaa naamadi|Tyagaraja|http://www.karnatik.com/c1294.shtml
navarasa|Paluku kanda|Tyagaraja|http://www.karnatik.com/c2707.shtml
navarasa|Parashu hastaaya|Muthiah Bhagavatar|http://www.karnatik.com/c1925.shtml
navarasa|Vande sadaa padmanaabham|Swathi Thirunal Rama Varma|http://www.karnatik.com/c1174.shtml
hamsanadam|Bantu reeti kolu|Tyagaraja|http://www.karnatik.com/c1003.shtml
hamsanadam|Bhaaramaa ee baaluni|G. N. Balasubramaniam|http://www.karnatik.com/c3041.shtml
hamsanadam|Ezhiludai|Tanjavur Sankara Iyer|http://www.karnatik.com/c2949.shtml
hamsanadam|Kalyaanaraama|Oothukkadu Venkata Kavi|http://www.karnatik.com/c1459.shtml
hamsanadam|Kandanai ninaindu|N. S. Ramachandran|http://www.karnatik.com/c1154.shtml
hamsanadam|Krpaanidhe|Muthiah Bhagavatar|http://www.karnatik.com/c1923.shtml
hamsanadam|Paada vendume|Dandapani Desikar|http://www.karnatik.com/c1272.shtml
devamanohari|Shankara mahaadeva|G. N. Balasubramaniam|http://www.karnatik.com/c3078.shtml
hemavati|Manade maravaade|Koteeswara Iyer|http://www.karnatik.com/c1847.shtml
hemavati|Mantrini|Muthiah Bhagavatar|http://www.karnatik.com/c2036.shtml
hemavati|Naavukkarashanai|Dandapani Desikar|http://www.karnatik.com/c1274.shtml
hemavati|Nee saati evaru|Tyagaraja|http://www.karnatik.com/c2657.shtml
hemavati|Shree kaantimateem|Muthuswami Dikshitar|http://www.karnatik.com/c1240.shtml
kuntalam|Bhogeendra shaayinaam|Swathi Thirunal Rama Varma|http://www.karnatik.com/c1108.shtml
kuntalam|Centane sadaa|Tyagaraja|http://www.karnatik.com/c2239.shtml
kuntalam|Idaya kadavai|Shuddhananda Bharati|http://www.karnatik.com/c1678.shtml
kuntalam|Kaal maari aadiya|Aandavan picchai|http://www.karnatik.com/c2878.shtml
kuntalam|Kalinarulaku|Tyagaraja|http://www.karnatik.com/c2383.shtml
kuntalam|Maname nee|Deshika vinaayakam pillai|http://www.karnatik.com/c1269.shtml
kuntalam|Ninnu pogada|G. N. Balasubramaniam|http://www.karnatik.com/c1205.shtml
kuntalam|Niraamaye niranjane|Muthiah Bhagavatar|http://www.karnatik.com/c2061.shtml
kuntalam|Paripurna|Muthiah Bhagavatar|http://www.karnatik.com/c1950.shtml
kuntalam|Shara shara samaraika|Tyagaraja|http://www.karnatik.com/c2826.shtml
kuntalam|Tillaanaa (tillaana nadhru dheem)|M. Balamuralikrishna|http://www.karnatik.com/c3313.shtml
kuntalam|Tungaatarange (jaya)|Sadasiva Brahmendra|http://www.karnatik.com/c1093.shtml
kuntalam|Unnaittudikka|Papanasam Sivan|http://www.karnatik.com/c1582.shtml
kuntalam|Vandarulvaay|Padma Veeraraghavan|http://www.karnatik.com/c2982.shtml
saindhavi|Itu saahasamula|Swathi Thirunal Rama Varma|http://www.karnatik.com/c1457.shtml
saindhavi|Marakatamani|Muthiah Bhagavatar|http://www.karnatik.com/c2142.shtml
saindhavi|Pashupate namostute|Muthiah Bhagavatar|http://www.karnatik.com/c1984.shtml
janaranjani|Ganapate sugunanidhe|Muthiah Bhagavatar|http://www.karnatik.com/c2131.shtml
janaranjani|Naadaadina maata|Tyagaraja|http://www.karnatik.com/c2575.shtml
janaranjani|Paahimaam shree|Maha Vaidyanatha Iyer|http://www.karnatik.com/c2428.shtml
janaranjani|Shree cakra varadaa|Muthiah Bhagavatar|http://www.karnatik.com/c2104.shtml
janaranjani|Smarane sukhamu|Tyagaraja|http://www.karnatik.com/c2869.shtml
janaranjani|Vidajaaladuraa|Tyagaraja|http://www.karnatik.com/c2929.shtml
kedaram|Aananda natana prakaasam|Muthuswami Dikshitar|http://www.karnatik.com/c1420.shtml
kedaram|Deena dayaaparane|Shuddhananda Bharati|http://www.karnatik.com/c1701.shtml
kedaram|Maravaadiru maname|Koteeswara Iyer|http://www.karnatik.com/c1877.shtml
